,States,Years,Quarter,Pincodes,Transaction_count,Transaction_amount
2509,Karnataka,2024,1,560078,2621,4342390.0
2510,Karnataka,2024,1,560100,2288,3663878.0
2511,Karnataka,2024,1,560058,2138,2762399.0
2512,Karnataka,2024,1,560103,2114,3769030.0
2513,Karnataka,2024,1,560091,2112,3345209.0
2514,Karnataka,2024,1,560064,2065,3742797.0
2515,Kerala,2020,2,682042,23,4677.0
2516,Kerala,2020,2,682021,19,3925.0
2517,Kerala,2020,2,682036,18,3030.0
2518,Kerala,2020,2,682028,18,3507.0
2519,Kerala,2020,2,673016,15,3538.0
2520,Kerala,2020,2,682032,15,2958.0
2521,Kerala,2020,2,686692,14,2654.0
2522,Kerala,2020,2,670001,14,3158.0
2523,Kerala,2020,2,682041,13,2125.0
2524,Kerala,2020,2,695016,13,2608.0
2525,Kerala,2020,3,682024,85,26200.0
2526,Kerala,2020,3,682032,84,18243.0
2527,Kerala,2020,3,682020,80,22681.0
2528,Kerala,2020,3,682301,78,25224.0
2529,Kerala,2020,3,682025,77,21630.0
2530,Kerala,2020,3,682041,65,19549.0
2531,Kerala,2020,3,682042,63,19198.0
2532,Kerala,2020,3,695001,58,14047.0
2533,Kerala,2020,3,686673,58,22133.0
2534,Kerala,2020,3,695014,54,17667.0
2535,Kerala,2020,4,682020,60,33576.0
2536,Kerala,2020,4,682042,52,28110.0
2537,Kerala,2020,4,682024,50,29835.0
2538,Kerala,2020,4,682025,48,33186.0
2539,Kerala,2020,4,673508,46,51272.0
2540,Kerala,2020,4,682032,40,41614.0
2541,Kerala,2020,4,679322,33,22097.0
2542,Kerala,2020,4,682041,32,22463.0
2543,Kerala,2020,4,682035,30,22867.0
2544,Kerala,2020,4,695014,30,33773.0
2545,Kerala,2021,1,673508,81,79723.0
2546,Kerala,2021,1,695001,49,28194.0
2547,Kerala,2021,1,682024,48,18983.0
2548,Kerala,2021,1,686673,42,20734.0
2549,Kerala,2021,1,682020,41,29143.0
2550,Kerala,2021,1,682032,35,15217.0
2551,Kerala,2021,1,682025,34,25775.0
2552,Kerala,2021,1,682036,33,11933.0
2553,Kerala,2021,1,682042,33,20506.0
2554,Kerala,2021,1,682017,32,63265.0
2555,Kerala,2021,2,682025,75,41233.0
2556,Kerala,2021,2,695573,64,44824.0
2557,Kerala,2021,2,682032,63,41783.0
2558,Kerala,2021,2,682020,56,28720.0
2559,Kerala,2021,2,682042,56,34584.0
2560,Kerala,2021,2,695001,49,39920.0
2561,Kerala,2021,2,673010,47,31127.0
2562,Kerala,2021,2,695008,47,35390.0
2563,Kerala,2021,2,682507,44,38482.0
2564,Kerala,2021,2,682035,44,20402.0
2565,Kerala,2021,3,682042,89,61579.0
2566,Kerala,2021,3,695001,77,45297.0
2567,Kerala,2021,3,682024,76,108205.0
2568,Kerala,2021,3,682025,71,56068.0
2569,Kerala,2021,3,673508,63,63854.0
2570,Kerala,2021,3,682032,61,64742.0
2571,Kerala,2021,3,682301,59,65053.0
2572,Kerala,2021,3,682020,57,40120.0
2573,Kerala,2021,3,682507,53,49636.0
2574,Kerala,2021,3,673032,52,37518.0
2575,Kerala,2021,4,695001,147,206230.0
2576,Kerala,2021,4,682024,133,122019.0
2577,Kerala,2021,4,682020,128,189239.0
2578,Kerala,2021,4,682042,110,182125.0
2579,Kerala,2021,4,682025,100,120378.0
2580,Kerala,2021,4,682301,93,105284.0
2581,Kerala,2021,4,682507,89,137833.0
2582,Kerala,2021,4,682032,88,93266.0
2583,Kerala,2021,4,695014,88,96834.0
2584,Kerala,2021,4,673638,84,99037.0
2585,Kerala,2022,1,682042,233,334805.0
2586,Kerala,2022,1,682024,231,367375.0
2587,Kerala,2022,1,682020,223,281112.0
2588,Kerala,2022,1,682032,219,285022.0
2589,Kerala,2022,1,695008,210,271068.0
2590,Kerala,2022,1,673638,208,253604.0
2591,Kerala,2022,1,673032,207,272231.0
2592,Kerala,2022,1,695001,202,256241.0
2593,Kerala,2022,1,682025,193,254003.0
2594,Kerala,2022,1,695014,177,254676.0
2595,Kerala,2022,2,682042,233,282204.0
2596,Kerala,2022,2,695001,222,285574.0
2597,Kerala,2022,2,682032,221,251715.0
2598,Kerala,2022,2,682024,209,294976.0
2599,Kerala,2022,2,673032,193,195304.0
2600,Kerala,2022,2,682025,188,211150.0
2601,Kerala,2022,2,682020,183,295481.0
2602,Kerala,2022,2,673638,157,252702.0
2603,Kerala,2022,2,695014,157,242121.0
2604,Kerala,2022,2,682507,154,217414.0
2605,Kerala,2022,3,695001,410,492523.0
2606,Kerala,2022,3,682042,346,473438.0
2607,Kerala,2022,3,682025,314,424692.0
2608,Kerala,2022,3,673032,301,356768.0
2609,Kerala,2022,3,682020,287,356772.0
2610,Kerala,2022,3,682024,266,403226.0
2611,Kerala,2022,3,676123,265,351215.0
2612,Kerala,2022,3,682032,262,353599.0
2613,Kerala,2022,3,673592,230,372365.0
2614,Kerala,2022,3,695014,229,306934.0
2615,Kerala,2022,4,682042,447,617334.0
2616,Kerala,2022,4,695001,432,528333.0
2617,Kerala,2022,4,682024,385,578259.0
2618,Kerala,2022,4,682025,375,495748.0
2619,Kerala,2022,4,682032,339,494462.0
2620,Kerala,2022,4,673032,338,444592.0
2621,Kerala,2022,4,682020,297,433136.0
2622,Kerala,2022,4,682035,295,391825.0
2623,Kerala,2022,4,673004,269,345791.0
2624,Kerala,2022,4,673016,262,358888.0
2625,Kerala,2023,1,682042,475,678883.0
2626,Kerala,2023,1,682024,455,770427.0
2627,Kerala,2023,1,695001,390,496587.0
2628,Kerala,2023,1,682025,365,502748.0
2629,Kerala,2023,1,673032,360,433069.0
2630,Kerala,2023,1,682032,330,480633.0
2631,Kerala,2023,1,682020,324,404398.0
2632,Kerala,2023,1,673008,324,510154.0
2633,Kerala,2023,1,673016,293,451641.0
2634,Kerala,2023,1,695014,289,433851.0
2635,Kerala,2023,2,682042,474,632011.0
2636,Kerala,2023,2,682024,432,626497.0
2637,Kerala,2023,2,695001,357,499471.0
2638,Kerala,2023,2,682025,352,482026.0
2639,Kerala,2023,2,673032,327,386815.0
2640,Kerala,2023,2,682032,309,407445.0
2641,Kerala,2023,2,682020,293,372993.0
2642,Kerala,2023,2,682301,286,388465.0
2643,Kerala,2023,2,673008,278,398034.0
2644,Kerala,2023,2,695014,272,387218.0
2645,Kerala,2023,3,682042,563,741388.0
2646,Kerala,2023,3,682024,487,709625.0
2647,Kerala,2023,3,695001,426,587155.0
2648,Kerala,2023,3,682020,416,548647.0
2649,Kerala,2023,3,673032,374,434950.0
2650,Kerala,2023,3,682025,357,539363.0
2651,Kerala,2023,3,682032,340,522245.0
2652,Kerala,2023,3,682301,319,617524.0
2653,Kerala,2023,3,695014,301,465745.0
2654,Kerala,2023,3,673016,296,439379.0
2655,Kerala,2023,4,682042,564,836164.0
2656,Kerala,2023,4,682024,491,726335.0
2657,Kerala,2023,4,695001,475,657703.0
2658,Kerala,2023,4,682025,440,631119.0
2659,Kerala,2023,4,673032,396,560271.0
2660,Kerala,2023,4,682507,373,493834.0
2661,Kerala,2023,4,682020,356,512087.0
2662,Kerala,2023,4,682032,356,501942.0
2663,Kerala,2023,4,673004,326,387589.0
2664,Kerala,2023,4,682035,324,486127.0
2665,Kerala,2024,1,682042,564,953952.0
2666,Kerala,2024,1,682024,457,845691.0
2667,Kerala,2024,1,695001,449,612444.0
2668,Kerala,2024,1,682025,370,569108.0
2669,Kerala,2024,1,682020,350,485812.0
2670,Kerala,2024,1,682032,339,458172.0
2671,Kerala,2024,1,673638,318,459642.0
2672,Kerala,2024,1,673032,318,449883.0
2673,Kerala,2024,1,673008,309,470621.0
2674,Kerala,2024,1,673592,293,520246.0
2675,Ladakh,2020,2,194703,7,924.0
2676,Ladakh,2020,2,194104,2,462.0
2677,Ladakh,2020,2,194101,1,231.0
2678,Ladakh,2020,2,194109,1,226.0
2679,Ladakh,2020,2,194105,1,233.0
2680,Ladakh,2020,2,194103,1,231.0
2681,Ladakh,2020,2,194102,1,231.0
2682,Ladakh,2020,3,194703,8,3860.0
2683,Ladakh,2020,3,194101,7,712.0
2684,Ladakh,2020,3,194104,7,2254.0
2685,Ladakh,2020,3,194103,4,531.0
2686,Ladakh,2020,3,194107,2,945.0
2687,Ladakh,2020,3,194109,1,664.0
2688,Ladakh,2020,3,194105,1,281.0
2689,Ladakh,2020,3,194201,1,184.0
2690,Ladakh,2020,3,194102,1,548.0
2691,Ladakh,2020,3,,1,281.0
2692,Ladakh,2020,4,194104,9,9897.0
2693,Ladakh,2020,4,194101,7,14751.0
2694,Ladakh,2020,4,194201,4,4988.0
2695,Ladakh,2020,4,194107,2,2037.0
2696,Ladakh,2020,4,194401,2,1300.0
2697,Ladakh,2020,4,194703,1,543.0
2698,Ladakh,2020,4,194102,1,32.0
2699,Ladakh,2020,4,,1,658.0
2700,Ladakh,2021,1,194104,6,9013.0
2701,Ladakh,2021,1,194201,4,4212.0
2702,Ladakh,2021,1,194401,3,7138.0
2703,Ladakh,2021,1,194101,3,3047.0
2704,Ladakh,2021,1,194109,3,448.0
2705,Ladakh,2021,1,194107,3,2617.0
2706,Ladakh,2021,1,194102,3,573.0
2707,Ladakh,2021,1,194105,2,1930.0
2708,Ladakh,2021,1,194703,2,1617.0
2709,Ladakh,2021,1,194106,1,2119.0
2710,Ladakh,2021,2,194101,10,12117.0
2711,Ladakh,2021,2,194104,9,11531.0
2712,Ladakh,2021,2,194201,5,12366.0
2713,Ladakh,2021,2,194103,5,18076.0
2714,Ladakh,2021,2,194401,4,15690.0
2715,Ladakh,2021,2,194107,3,1375.0
2716,Ladakh,2021,2,194106,3,1014.0
2717,Ladakh,2021,2,194102,3,5710.0
2718,Ladakh,2021,2,194105,3,7440.0
2719,Ladakh,2021,2,194301,1,932.0
2720,Ladakh,2021,3,194101,108,53890.0
2721,Ladakh,2021,3,194401,35,22454.0
2722,Ladakh,2021,3,194104,15,45880.0
2723,Ladakh,2021,3,194201,12,26549.0
2724,Ladakh,2021,3,194105,5,10392.0
2725,Ladakh,2021,3,194103,4,6161.0
2726,Ladakh,2021,3,194106,3,1380.0
2727,Ladakh,2021,3,194703,3,4223.0
2728,Ladakh,2021,3,194107,2,95.0
2729,Ladakh,2021,3,194109,2,1394.0
2730,Ladakh,2021,4,194104,18,48241.0
2731,Ladakh,2021,4,194201,18,58529.0
2732,Ladakh,2021,4,194101,15,38010.0
2733,Ladakh,2021,4,194103,7,15034.0
2734,Ladakh,2021,4,194401,5,9848.0
2735,Ladakh,2021,4,194105,4,14375.0
2736,Ladakh,2021,4,194102,3,3760.0
2737,Ladakh,2021,4,194703,2,4068.0
2738,Ladakh,2021,4,194109,2,1455.0
2739,Ladakh,2021,4,194107,1,1317.0
2740,Ladakh,2022,1,194104,18,46434.0
2741,Ladakh,2022,1,194101,11,31218.0
2742,Ladakh,2022,1,194201,9,34256.0
2743,Ladakh,2022,1,194109,8,17030.0
2744,Ladakh,2022,1,194102,6,17395.0
2745,Ladakh,2022,1,194103,5,5397.0
2746,Ladakh,2022,1,194401,4,8265.0
2747,Ladakh,2022,1,194107,3,4919.0
2748,Ladakh,2022,1,194106,3,9124.0
2749,Ladakh,2022,1,194703,3,10974.0
2750,Ladakh,2022,2,194104,30,62451.0
2751,Ladakh,2022,2,194101,23,89253.0
2752,Ladakh,2022,2,194105,19,15599.0
2753,Ladakh,2022,2,194103,10,26625.0
2754,Ladakh,2022,2,194401,10,18736.0
2755,Ladakh,2022,2,194201,7,8041.0
2756,Ladakh,2022,2,194102,4,9831.0
2757,Ladakh,2022,2,194404,3,12247.0
2758,Ladakh,2022,2,194703,2,1313.0
2759,Ladakh,2022,2,194301,2,13710.0
2760,Ladakh,2022,3,194101,41,98573.0
2761,Ladakh,2022,3,194104,26,97547.0
2762,Ladakh,2022,3,194103,11,41081.0
2763,Ladakh,2022,3,194201,11,27639.0
2764,Ladakh,2022,3,194404,10,17456.0
2765,Ladakh,2022,3,194401,9,28628.0
2766,Ladakh,2022,3,194107,7,16060.0
2767,Ladakh,2022,3,194703,5,7985.0
2768,Ladakh,2022,3,194105,5,14392.0
2769,Ladakh,2022,3,194109,4,14530.0
2770,Ladakh,2022,4,194104,36,87741.0
2771,Ladakh,2022,4,194101,27,80405.0
2772,Ladakh,2022,4,194201,20,62608.0
2773,Ladakh,2022,4,194401,18,33676.0
2774,Ladakh,2022,4,194103,16,33492.0
2775,Ladakh,2022,4,194102,9,31787.0
2776,Ladakh,2022,4,,8,16020.0
2777,Ladakh,2022,4,194107,8,27242.0
2778,Ladakh,2022,4,194105,4,11174.0
2779,Ladakh,2022,4,194106,4,7042.0
2780,Ladakh,2023,1,194104,38,100249.0
2781,Ladakh,2023,1,194103,25,71011.0
2782,Ladakh,2023,1,194201,25,84649.0
2783,Ladakh,2023,1,194101,22,80863.0
2784,Ladakh,2023,1,194401,11,43410.0
2785,Ladakh,2023,1,194404,8,37357.0
2786,Ladakh,2023,1,194703,7,10383.0
2787,Ladakh,2023,1,194102,6,10152.0
2788,Ladakh,2023,1,194105,5,18306.0
2789,Ladakh,2023,1,194109,5,16276.0
2790,Ladakh,2023,2,194101,64,180037.0
2791,Ladakh,2023,2,194104,48,144145.0
2792,Ladakh,2023,2,194201,26,64999.0
2793,Ladakh,2023,2,194102,15,42816.0
2794,Ladakh,2023,2,194401,13,74174.0
2795,Ladakh,2023,2,194105,12,35944.0
2796,Ladakh,2023,2,194107,10,20559.0
2797,Ladakh,2023,2,194103,10,25494.0
2798,Ladakh,2023,2,194703,5,11997.0
2799,Ladakh,2023,2,194404,4,21229.0
2800,Ladakh,2023,3,194101,56,155885.0
2801,Ladakh,2023,3,194104,47,169061.0
2802,Ladakh,2023,3,194201,28,76911.0
2803,Ladakh,2023,3,194404,19,44101.0
2804,Ladakh,2023,3,194401,18,46245.0
2805,Ladakh,2023,3,194103,17,38096.0
2806,Ladakh,2023,3,194107,15,47707.0
2807,Ladakh,2023,3,194105,11,24496.0
2808,Ladakh,2023,3,194102,9,21562.0
2809,Ladakh,2023,3,194703,4,10968.0
2810,Ladakh,2023,4,194104,64,260872.0
2811,Ladakh,2023,4,194201,42,123961.0
2812,Ladakh,2023,4,194101,39,111111.0
2813,Ladakh,2023,4,194401,20,24434.0
2814,Ladakh,2023,4,194404,16,43310.0
2815,Ladakh,2023,4,194107,14,27955.0
2816,Ladakh,2023,4,194103,13,47085.0
2817,Ladakh,2023,4,194102,7,22198.0
2818,Ladakh,2023,4,194105,5,18413.0
2819,Ladakh,2023,4,194703,5,5182.0
2820,Ladakh,2024,1,194104,68,107838.0
2821,Ladakh,2024,1,194101,49,111874.0
2822,Ladakh,2024,1,194201,42,95211.0
2823,Ladakh,2024,1,194401,25,59496.0
2824,Ladakh,2024,1,194107,22,59815.0
2825,Ladakh,2024,1,194105,20,50166.0
2826,Ladakh,2024,1,194103,16,45153.0
2827,Ladakh,2024,1,194703,12,15415.0
2828,Ladakh,2024,1,194404,12,32572.0
2829,Ladakh,2024,1,194102,11,17199.0
2830,Lakshadweep,2020,3,682555,3,550.0
2831,Lakshadweep,2020,3,682557,1,649.0
2832,Lakshadweep,2021,1,682555,2,2132.0
2833,Lakshadweep,2021,1,682559,1,2886.0
2834,Lakshadweep,2021,1,682551,1,207.0
2835,Lakshadweep,2021,2,682555,4,5474.0
2836,Lakshadweep,2021,2,682551,1,1488.0
2837,Lakshadweep,2021,3,682551,15,12506.0
2838,Lakshadweep,2021,3,682555,2,2010.0
2839,Lakshadweep,2021,3,682556,1,233.0
2840,Lakshadweep,2021,3,682552,1,1285.0
2841,Lakshadweep,2021,4,682555,7,8240.0
2842,Lakshadweep,2021,4,682551,2,3404.0
2843,Lakshadweep,2021,4,682556,1,47.0
2844,Lakshadweep,2021,4,682557,1,5405.0
2845,Lakshadweep,2022,1,682555,18,24036.0
2846,Lakshadweep,2022,1,682551,6,6937.0
2847,Lakshadweep,2022,1,682556,2,3592.0
2848,Lakshadweep,2022,1,682552,1,99.0
2849,Lakshadweep,2022,2,682555,9,17440.0
2850,Lakshadweep,2022,2,682551,8,8697.0
2851,Lakshadweep,2022,2,682556,1,1326.0
2852,Lakshadweep,2022,3,682555,21,26201.0
2853,Lakshadweep,2022,3,682551,13,11635.0
2854,Lakshadweep,2022,3,682559,3,2429.0
2855,Lakshadweep,2022,3,682556,1,1239.0
2856,Lakshadweep,2022,4,682555,9,17265.0
2857,Lakshadweep,2022,4,682551,3,2539.0
2858,Lakshadweep,2022,4,682557,2,5030.0
2859,Lakshadweep,2022,4,682556,1,2301.0
2860,Lakshadweep,2023,1,682555,17,19233.0
2861,Lakshadweep,2023,1,682551,8,8442.0
2862,Lakshadweep,2023,1,682559,1,2524.0
2863,Lakshadweep,2023,2,682555,9,20879.0
2864,Lakshadweep,2023,2,682551,2,3888.0
2865,Lakshadweep,2023,2,682559,2,6203.0
2866,Lakshadweep,2023,2,682556,1,1628.0
2867,Lakshadweep,2023,2,682557,1,5786.0
2868,Lakshadweep,2023,3,682555,8,7305.0
2869,Lakshadweep,2023,3,682559,3,3714.0
2870,Lakshadweep,2023,3,682557,1,1388.0
2871,Lakshadweep,2023,4,682555,36,34964.0
2872,Lakshadweep,2023,4,682552,8,19542.0
2873,Lakshadweep,2023,4,682559,5,14379.0
2874,Lakshadweep,2023,4,682551,2,4743.0
2875,Lakshadweep,2023,4,682556,1,3518.0
2876,Lakshadweep,2023,4,682557,1,1200.0
2877,Lakshadweep,2024,1,682555,9,11703.0
2878,Lakshadweep,2024,1,682559,3,122.0
2879,Lakshadweep,2024,1,682556,1,1048.0
2880,Lakshadweep,2024,1,682551,1,31.0
2881,Lakshadweep,2024,1,682554,1,31.0
2882,Madhya Pradesh,2020,2,452010,307,49500.0
2883,Madhya Pradesh,2020,2,452016,194,33757.0
2884,Madhya Pradesh,2020,2,452009,138,22215.0
2885,Madhya Pradesh,2020,2,482002,138,23754.0
2886,Madhya Pradesh,2020,2,452003,136,21513.0
2887,Madhya Pradesh,2020,2,462042,133,22810.0
2888,Madhya Pradesh,2020,2,452001,112,18692.0
2889,Madhya Pradesh,2020,2,455001,106,21365.0
2890,Madhya Pradesh,2020,2,462016,103,17755.0
2891,Madhya Pradesh,2020,2,462022,101,18478.0
2892,Madhya Pradesh,2020,3,455001,353,125258.0
2893,Madhya Pradesh,2020,3,452010,313,83167.0
2894,Madhya Pradesh,2020,3,482002,310,86008.0
2895,Madhya Pradesh,2020,3,452001,241,55376.0
2896,Madhya Pradesh,2020,3,452016,217,63111.0
2897,Madhya Pradesh,2020,3,452003,214,45704.0
2898,Madhya Pradesh,2020,3,452009,192,41887.0
2899,Madhya Pradesh,2020,3,482001,188,53790.0
2900,Madhya Pradesh,2020,3,456010,150,37486.0
2901,Madhya Pradesh,2020,3,457001,149,27856.0
2902,Madhya Pradesh,2020,4,452010,196,150894.0
2903,Madhya Pradesh,2020,4,455001,157,71794.0
2904,Madhya Pradesh,2020,4,452003,156,86077.0
2905,Madhya Pradesh,2020,4,452001,144,50408.0
2906,Madhya Pradesh,2020,4,456010,133,55661.0
2907,Madhya Pradesh,2020,4,482002,124,61819.0
2908,Madhya Pradesh,2020,4,452016,117,60180.0
2909,Madhya Pradesh,2020,4,482001,109,75771.0
2910,Madhya Pradesh,2020,4,480001,108,39012.0
2911,Madhya Pradesh,2020,4,452009,107,49284.0
2912,Madhya Pradesh,2021,1,452010,292,123349.0
2913,Madhya Pradesh,2021,1,452001,251,116624.0
2914,Madhya Pradesh,2021,1,455001,250,80840.0
2915,Madhya Pradesh,2021,1,482002,183,70792.0
2916,Madhya Pradesh,2021,1,452003,182,84903.0
2917,Madhya Pradesh,2021,1,457001,168,51993.0
2918,Madhya Pradesh,2021,1,485001,164,77755.0
2919,Madhya Pradesh,2021,1,452020,163,41423.0
2920,Madhya Pradesh,2021,1,452009,153,59102.0
2921,Madhya Pradesh,2021,1,482001,149,85792.0
2922,Madhya Pradesh,2021,2,452010,318,217261.0
2923,Madhya Pradesh,2021,2,455001,293,152028.0
2924,Madhya Pradesh,2021,2,452003,212,186530.0
2925,Madhya Pradesh,2021,2,457001,182,156427.0
2926,Madhya Pradesh,2021,2,452001,179,100541.0
2927,Madhya Pradesh,2021,2,482002,177,78906.0
2928,Madhya Pradesh,2021,2,460001,166,115822.0
2929,Madhya Pradesh,2021,2,485001,166,142098.0
2930,Madhya Pradesh,2021,2,452016,166,123056.0
2931,Madhya Pradesh,2021,2,480001,163,80186.0
2932,Madhya Pradesh,2021,3,452010,262,158149.0
2933,Madhya Pradesh,2021,3,455001,205,147100.0
2934,Madhya Pradesh,2021,3,452001,201,94445.0
2935,Madhya Pradesh,2021,3,452003,183,107552.0
2936,Madhya Pradesh,2021,3,457001,165,75346.0
2937,Madhya Pradesh,2021,3,452016,159,158420.0
2938,Madhya Pradesh,2021,3,452020,153,102349.0
2939,Madhya Pradesh,2021,3,452009,137,93228.0
2940,Madhya Pradesh,2021,3,480001,128,137028.0
2941,Madhya Pradesh,2021,3,456010,121,74050.0
2942,Madhya Pradesh,2021,4,452010,385,363032.0
2943,Madhya Pradesh,2021,4,452001,320,327898.0
2944,Madhya Pradesh,2021,4,452016,237,352688.0
2945,Madhya Pradesh,2021,4,452003,233,233481.0
2946,Madhya Pradesh,2021,4,452009,224,260882.0
2947,Madhya Pradesh,2021,4,455001,199,240931.0
2948,Madhya Pradesh,2021,4,482002,194,226586.0
2949,Madhya Pradesh,2021,4,485001,172,186619.0
2950,Madhya Pradesh,2021,4,482001,164,175088.0
2951,Madhya Pradesh,2021,4,452007,163,163807.0
2952,Madhya Pradesh,2022,1,452010,387,458284.0
2953,Madhya Pradesh,2022,1,452001,289,295078.0
2954,Madhya Pradesh,2022,1,452009,254,325854.0
2955,Madhya Pradesh,2022,1,452016,249,413080.0
2956,Madhya Pradesh,2022,1,452003,242,255686.0
2957,Madhya Pradesh,2022,1,482002,199,242274.0
2958,Madhya Pradesh,2022,1,452020,197,263588.0
2959,Madhya Pradesh,2022,1,455001,187,295488.0
2960,Madhya Pradesh,2022,1,456006,180,190207.0
2961,Madhya Pradesh,2022,1,485001,174,198588.0
2962,Madhya Pradesh,2022,2,452010,412,425203.0
2963,Madhya Pradesh,2022,2,452001,256,292802.0
2964,Madhya Pradesh,2022,2,452016,255,437268.0
2965,Madhya Pradesh,2022,2,482002,252,374764.0
2966,Madhya Pradesh,2022,2,452009,226,253602.0
2967,Madhya Pradesh,2022,2,452003,225,297874.0
2968,Madhya Pradesh,2022,2,455001,223,289444.0
2969,Madhya Pradesh,2022,2,456006,156,177366.0
2970,Madhya Pradesh,2022,2,482001,156,237564.0
2971,Madhya Pradesh,2022,2,485001,155,200394.0
2972,Madhya Pradesh,2022,3,452010,575,669254.0
2973,Madhya Pradesh,2022,3,452001,476,548301.0
2974,Madhya Pradesh,2022,3,452016,381,541981.0
2975,Madhya Pradesh,2022,3,482002,373,467038.0
2976,Madhya Pradesh,2022,3,455001,345,506515.0
2977,Madhya Pradesh,2022,3,452009,332,454942.0
2978,Madhya Pradesh,2022,3,452003,294,275516.0
2979,Madhya Pradesh,2022,3,452020,293,331098.0
2980,Madhya Pradesh,2022,3,462022,271,384616.0
2981,Madhya Pradesh,2022,3,482001,261,314321.0
2982,Madhya Pradesh,2022,4,452010,760,1027736.0
2983,Madhya Pradesh,2022,4,452001,661,737534.0
2984,Madhya Pradesh,2022,4,452016,537,868792.0
2985,Madhya Pradesh,2022,4,452009,507,705788.0
2986,Madhya Pradesh,2022,4,455001,446,633466.0
2987,Madhya Pradesh,2022,4,452003,426,461088.0
2988,Madhya Pradesh,2022,4,482002,409,614146.0
2989,Madhya Pradesh,2022,4,452020,343,462629.0
2990,Madhya Pradesh,2022,4,462022,330,513575.0
2991,Madhya Pradesh,2022,4,482001,314,448685.0
2992,Madhya Pradesh,2023,1,452010,732,1016687.0
2993,Madhya Pradesh,2023,1,452001,615,839884.0
2994,Madhya Pradesh,2023,1,452016,503,860895.0
2995,Madhya Pradesh,2023,1,452009,482,671041.0
2996,Madhya Pradesh,2023,1,482002,408,748730.0
2997,Madhya Pradesh,2023,1,452003,404,526661.0
2998,Madhya Pradesh,2023,1,455001,367,559856.0
2999,Madhya Pradesh,2023,1,452007,360,499025.0
3000,Madhya Pradesh,2023,1,474001,345,495162.0
3001,Madhya Pradesh,2023,1,482001,324,579801.0
3002,Madhya Pradesh,2023,2,452010,746,989870.0
3003,Madhya Pradesh,2023,2,452001,621,823877.0
3004,Madhya Pradesh,2023,2,452009,527,879657.0
3005,Madhya Pradesh,2023,2,452016,505,992174.0
3006,Madhya Pradesh,2023,2,455001,404,696184.0
3007,Madhya Pradesh,2023,2,452003,403,525938.0
3008,Madhya Pradesh,2023,2,482002,385,710927.0
3009,Madhya Pradesh,2023,2,452020,364,588199.0
3010,Madhya Pradesh,2023,2,482001,361,624527.0
3011,Madhya Pradesh,2023,2,456010,353,621218.0
3012,Madhya Pradesh,2023,3,452010,841,1113092.0
3013,Madhya Pradesh,2023,3,452001,545,803408.0
3014,Madhya Pradesh,2023,3,452016,518,910816.0
3015,Madhya Pradesh,2023,3,482002,465,686659.0
3016,Madhya Pradesh,2023,3,452009,416,558559.0
3017,Madhya Pradesh,2023,3,455001,409,740804.0
3018,Madhya Pradesh,2023,3,482001,398,788853.0
3019,Madhya Pradesh,2023,3,452020,366,609499.0
3020,Madhya Pradesh,2023,3,452003,339,495223.0
3021,Madhya Pradesh,2023,3,474005,337,485795.0
3022,Madhya Pradesh,2023,4,452010,1090,1854529.0
3023,Madhya Pradesh,2023,4,452016,776,1486383.0
3024,Madhya Pradesh,2023,4,452001,770,1173331.0
3025,Madhya Pradesh,2023,4,482002,634,1085058.0
3026,Madhya Pradesh,2023,4,452009,634,1036598.0
3027,Madhya Pradesh,2023,4,455001,607,1147117.0
3028,Madhya Pradesh,2023,4,452003,579,772432.0
3029,Madhya Pradesh,2023,4,482001,484,890762.0
3030,Madhya Pradesh,2023,4,456010,471,822271.0
3031,Madhya Pradesh,2023,4,452020,442,732877.0
3032,Madhya Pradesh,2024,1,452010,1051,1765762.0
3033,Madhya Pradesh,2024,1,452001,765,1223173.0
3034,Madhya Pradesh,2024,1,452016,762,1507073.0
3035,Madhya Pradesh,2024,1,455001,681,1177698.0
3036,Madhya Pradesh,2024,1,482002,629,994409.0
3037,Madhya Pradesh,2024,1,474001,627,1050205.0
3038,Madhya Pradesh,2024,1,452009,622,977798.0
3039,Madhya Pradesh,2024,1,482001,586,1002226.0
3040,Madhya Pradesh,2024,1,452003,585,791184.0
3041,Madhya Pradesh,2024,1,452020,493,787801.0
3042,Maharashtra,2020,2,421201,668,104388.0
3043,Maharashtra,2020,2,431003,651,107122.0
3044,Maharashtra,2020,2,421302,630,106761.0
3045,Maharashtra,2020,2,410206,609,101245.0
3046,Maharashtra,2020,2,421301,540,87485.0
3047,Maharashtra,2020,2,411014,472,74448.0
3048,Maharashtra,2020,2,411046,469,76010.0
3049,Maharashtra,2020,2,411041,432,69808.0
3050,Maharashtra,2020,2,411057,428,69012.0
3051,Maharashtra,2020,2,431005,415,67472.0
3052,Maharashtra,2020,3,410501,1067,278535.0
3053,Maharashtra,2020,3,431003,926,209817.0
3054,Maharashtra,2020,3,411033,852,196069.0
3055,Maharashtra,2020,3,411014,812,203782.0
3056,Maharashtra,2020,3,411046,786,187773.0
3057,Maharashtra,2020,3,411041,766,180197.0
3058,Maharashtra,2020,3,412105,762,200935.0
3059,Maharashtra,2020,3,422009,644,158475.0
3060,Maharashtra,2020,3,421201,637,150597.0
3061,Maharashtra,2020,3,410206,616,155290.0
3062,Maharashtra,2020,4,421302,609,459248.0
3063,Maharashtra,2020,4,421201,465,347630.0
3064,Maharashtra,2020,4,410501,452,192757.0
