,States,Years,Quarter,Pincodes,Transaction_count,Transaction_amount
1143,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362571,2,1733.0
1144,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396220,1,1497.0
1145,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362540,1,169.0
1146,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396230,144,86509.0
1147,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396210,116,118724.0
1148,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396235,47,39277.0
1149,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396215,39,24047.0
1150,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,362571,9,1372.0
1151,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396220,2,1167.0
1152,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,362520,2,982.0
1153,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,362540,1,1518.0
1154,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396230,174,136491.0
1155,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396210,107,141005.0
1156,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396235,70,71008.0
1157,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396215,60,37393.0
1158,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362520,6,25371.0
1159,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362571,2,12428.0
1160,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396220,1,1452.0
1161,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362540,1,236.0
1162,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396230,201,249751.0
1163,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396210,153,283079.0
1164,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396235,80,87322.0
1165,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396215,42,53496.0
1166,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362520,7,26020.0
1167,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362540,4,8226.0
1168,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362571,3,10210.0
1169,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396220,2,1337.0
1170,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362570,1,1300.0
1171,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396230,195,261358.0
1172,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396210,123,240568.0
1173,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396235,65,93616.0
1174,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396215,43,43101.0
1175,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362540,4,23498.0
1176,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362571,4,9960.0
1177,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362520,3,12096.0
1178,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396220,1,2660.0
1179,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396230,385,432488.0
1180,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396235,134,160771.0
1181,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396210,122,255359.0
1182,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396215,50,96321.0
1183,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362520,5,17374.0
1184,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396220,5,14561.0
1185,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362571,4,3266.0
1186,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362540,2,3636.0
1187,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396230,443,569214.0
1188,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396235,167,193707.0
1189,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396210,150,272825.0
1190,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396215,86,163161.0
1191,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362520,15,47124.0
1192,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362540,5,5627.0
1193,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362571,3,14396.0
1194,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396220,2,6574.0
1195,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396230,459,650192.0
1196,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396235,139,160541.0
1197,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396210,130,236935.0
1198,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396215,51,99157.0
1199,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362520,8,39200.0
1200,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362571,7,17089.0
1201,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396220,4,11983.0
1202,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362540,1,71.0
1203,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396230,377,483708.0
1204,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396210,134,264315.0
1205,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396235,115,138011.0
1206,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396215,38,83998.0
1207,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362520,16,52282.0
1208,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362571,6,25713.0
1209,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362540,5,8169.0
1210,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396220,3,2557.0
1211,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396230,461,615237.0
1212,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396210,238,341809.0
1213,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396235,139,161985.0
1214,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396215,107,164338.0
1215,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,362520,9,18233.0
1216,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,362540,6,6170.0
1217,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396220,4,5305.0
1218,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,362571,3,2940.0
1219,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,362570,2,17086.0
1220,dadra-&-nagar-haveli-&-daman-&-diu,2023,4,396230,626,1009363.0
1221,dadra-&-nagar-haveli-&-daman-&-diu,2023,4,396210,235,376257.0
1222,dadra-&-nagar-haveli-&-daman-&-diu,2023,4,396235,207,297552.0
1223,dadra-&-nagar-haveli-&-daman-&-diu,2023,4,396215,117,205211.0
1224,dadra-&-nagar-haveli-&-daman-&-diu,2023,4,362520,9,38940.0
1225,dadra-&-nagar-haveli-&-daman-&-diu,2023,4,396220,8,20216.0
1226,dadra-&-nagar-haveli-&-daman-&-diu,2023,4,362571,4,12324.0
1227,dadra-&-nagar-haveli-&-daman-&-diu,2023,4,362540,1,14004.0
1228,dadra-&-nagar-haveli-&-daman-&-diu,2024,1,396230,645,931337.0
1229,dadra-&-nagar-haveli-&-daman-&-diu,2024,1,396210,279,466913.0
1230,dadra-&-nagar-haveli-&-daman-&-diu,2024,1,396235,228,268786.0
1231,dadra-&-nagar-haveli-&-daman-&-diu,2024,1,396215,137,217688.0
1232,dadra-&-nagar-haveli-&-daman-&-diu,2024,1,362520,4,20977.0
1233,dadra-&-nagar-haveli-&-daman-&-diu,2024,1,396220,1,1435.0
1234,dadra-&-nagar-haveli-&-daman-&-diu,2024,1,362540,1,1373.0
1235,delhi,2020,2,110059,895,132104.0
1236,delhi,2020,2,110092,638,94570.0
1237,delhi,2020,2,110096,352,52930.0
1238,delhi,2020,2,110085,310,48400.0
1239,delhi,2020,2,110019,304,46226.0
1240,delhi,2020,2,110017,285,45685.0
1241,delhi,2020,2,110084,276,43752.0
1242,delhi,2020,2,110044,260,42495.0
1243,delhi,2020,2,110062,258,42340.0
1244,delhi,2020,2,110086,255,42750.0
1245,delhi,2020,3,110059,407,95078.0
1246,delhi,2020,3,110092,305,80669.0
1247,delhi,2020,3,110086,248,59852.0
1248,delhi,2020,3,110043,231,100995.0
1249,delhi,2020,3,110044,217,59264.0
1250,delhi,2020,3,110041,209,68717.0
1251,delhi,2020,3,110096,202,43838.0
1252,delhi,2020,3,110084,184,39117.0
1253,delhi,2020,3,110085,170,39935.0
1254,delhi,2020,3,110053,169,40223.0
1255,delhi,2020,4,110059,447,315637.0
1256,delhi,2020,4,110092,348,271268.0
1257,delhi,2020,4,110044,341,256960.0
1258,delhi,2020,4,110086,325,260858.0
1259,delhi,2020,4,110043,280,250896.0
1260,delhi,2020,4,110094,265,211817.0
1261,delhi,2020,4,110085,264,193668.0
1262,delhi,2020,4,110096,237,166477.0
1263,delhi,2020,4,110041,232,189517.0
1264,delhi,2020,4,110042,204,179595.0
1265,delhi,2021,1,110059,632,446103.0
1266,delhi,2021,1,110092,402,261235.0
1267,delhi,2021,1,110044,395,241775.0
1268,delhi,2021,1,110086,359,337731.0
1269,delhi,2021,1,110042,340,278379.0
1270,delhi,2021,1,110094,334,245282.0
1271,delhi,2021,1,110041,309,232913.0
1272,delhi,2021,1,110043,295,235734.0
1273,delhi,2021,1,110006,287,176150.0
1274,delhi,2021,1,110096,287,189781.0
1275,delhi,2021,2,110042,1036,537398.0
1276,delhi,2021,2,110059,673,573763.0
1277,delhi,2021,2,110092,391,288510.0
1278,delhi,2021,2,110086,381,302195.0
1279,delhi,2021,2,110084,367,274710.0
1280,delhi,2021,2,110053,348,240811.0
1281,delhi,2021,2,110043,346,316063.0
1282,delhi,2021,2,110044,334,270505.0
1283,delhi,2021,2,110096,326,236191.0
1284,delhi,2021,2,110041,324,255416.0
1285,delhi,2021,3,110059,714,607891.0
1286,delhi,2021,3,110084,611,417715.0
1287,delhi,2021,3,110053,556,417908.0
1288,delhi,2021,3,110092,532,483473.0
1289,delhi,2021,3,110086,523,383219.0
1290,delhi,2021,3,110044,502,407754.0
1291,delhi,2021,3,110042,494,400671.0
1292,delhi,2021,3,110041,440,405874.0
1293,delhi,2021,3,110094,408,328622.0
1294,delhi,2021,3,110043,405,414698.0
1295,delhi,2021,4,110059,1509,1603319.0
1296,delhi,2021,4,110086,1220,1265728.0
1297,delhi,2021,4,110042,1072,1032161.0
1298,delhi,2021,4,110084,1036,830248.0
1299,delhi,2021,4,110092,1022,1118417.0
1300,delhi,2021,4,110041,1002,1063461.0
1301,delhi,2021,4,110044,978,992235.0
1302,delhi,2021,4,110053,917,832010.0
1303,delhi,2021,4,110085,867,919771.0
1304,delhi,2021,4,110094,844,864445.0
1305,delhi,2022,1,110059,1416,1666849.0
1306,delhi,2022,1,110086,884,1163190.0
1307,delhi,2022,1,110044,848,957043.0
1308,delhi,2022,1,110092,831,979409.0
1309,delhi,2022,1,110041,798,1005109.0
1310,delhi,2022,1,110043,782,1053890.0
1311,delhi,2022,1,110042,760,935028.0
1312,delhi,2022,1,110094,729,806490.0
1313,delhi,2022,1,110085,722,914547.0
1314,delhi,2022,1,110053,677,730723.0
1315,delhi,2022,2,110059,1142,1297001.0
1316,delhi,2022,2,110092,823,962652.0
1317,delhi,2022,2,110086,821,900767.0
1318,delhi,2022,2,110044,796,801170.0
1319,delhi,2022,2,110085,735,977990.0
1320,delhi,2022,2,110094,702,789641.0
1321,delhi,2022,2,110041,680,778473.0
1322,delhi,2022,2,110043,655,989154.0
1323,delhi,2022,2,110053,636,699931.0
1324,delhi,2022,2,110096,632,670478.0
1325,delhi,2022,3,110059,1506,1670765.0
1326,delhi,2022,3,110092,1191,1349328.0
1327,delhi,2022,3,110086,1107,1185432.0
1328,delhi,2022,3,110044,1074,1112755.0
1329,delhi,2022,3,110041,956,1165139.0
1330,delhi,2022,3,110096,903,994317.0
1331,delhi,2022,3,110043,880,1203191.0
1332,delhi,2022,3,110094,868,887648.0
1333,delhi,2022,3,110053,867,855137.0
1334,delhi,2022,3,110042,833,918820.0
1335,delhi,2022,4,110059,1982,2407623.0
1336,delhi,2022,4,110086,1566,1797044.0
1337,delhi,2022,4,110092,1456,1728566.0
1338,delhi,2022,4,110041,1387,1536997.0
1339,delhi,2022,4,110042,1313,1461062.0
1340,delhi,2022,4,110044,1298,1439637.0
1341,delhi,2022,4,110085,1292,1658187.0
1342,delhi,2022,4,110053,1241,1400625.0
1343,delhi,2022,4,110094,1234,1526454.0
1344,delhi,2022,4,110043,1132,1492359.0
1345,delhi,2023,1,110059,1796,2506005.0
1346,delhi,2023,1,110092,1456,1925391.0
1347,delhi,2023,1,110086,1318,1617466.0
1348,delhi,2023,1,110037,1285,1197159.0
1349,delhi,2023,1,110085,1199,1717697.0
1350,delhi,2023,1,110041,1193,1521401.0
1351,delhi,2023,1,110044,1166,1401552.0
1352,delhi,2023,1,110053,1160,1311678.0
1353,delhi,2023,1,110094,1144,1551284.0
1354,delhi,2023,1,110042,1118,1272110.0
1355,delhi,2023,2,110059,1748,2338495.0
1356,delhi,2023,2,110092,1328,1759406.0
1357,delhi,2023,2,110086,1293,1465307.0
1358,delhi,2023,2,110085,1115,1511331.0
1359,delhi,2023,2,110041,1107,1345650.0
1360,delhi,2023,2,110044,1089,1242189.0
1361,delhi,2023,2,110042,1066,1210915.0
1362,delhi,2023,2,110043,996,1383351.0
1363,delhi,2023,2,110053,944,1182981.0
1364,delhi,2023,2,110094,920,1126020.0
1365,delhi,2023,3,110059,2047,2377598.0
1366,delhi,2023,3,110092,1547,1919097.0
1367,delhi,2023,3,110086,1349,1482945.0
1368,delhi,2023,3,110044,1299,1416839.0
1369,delhi,2023,3,110041,1260,1555617.0
1370,delhi,2023,3,110085,1174,1535818.0
1371,delhi,2023,3,110094,1117,1157707.0
1372,delhi,2023,3,110096,1078,1215766.0
1373,delhi,2023,3,110042,1071,1238058.0
1374,delhi,2023,3,110043,1050,1349207.0
1375,delhi,2023,4,110059,2330,3163916.0
1376,delhi,2023,4,110044,1693,1969968.0
1377,delhi,2023,4,110092,1686,2155091.0
1378,delhi,2023,4,110041,1578,1878694.0
1379,delhi,2023,4,110086,1573,1830984.0
1380,delhi,2023,4,110094,1459,1762226.0
1381,delhi,2023,4,110043,1455,2202398.0
1382,delhi,2023,4,110053,1440,1753447.0
1383,delhi,2023,4,110042,1432,1769887.0
1384,delhi,2023,4,110085,1406,2064483.0
1385,delhi,2024,1,110059,2186,3264956.0
1386,delhi,2024,1,110092,1716,2379116.0
1387,delhi,2024,1,110044,1553,2116182.0
1388,delhi,2024,1,110086,1457,1834903.0
1389,delhi,2024,1,110041,1428,1979240.0
1390,delhi,2024,1,110094,1379,1698267.0
1391,delhi,2024,1,110053,1324,1630415.0
1392,delhi,2024,1,110043,1311,1978352.0
1393,delhi,2024,1,110042,1251,1711153.0
1394,delhi,2024,1,110085,1206,1936596.0
1395,goa,2020,2,403601,22,4660.0
1396,goa,2020,2,403521,17,3388.0
1397,goa,2020,2,403602,16,2778.0
1398,goa,2020,2,403006,16,3465.0
1399,goa,2020,2,403507,15,2926.0
1400,goa,2020,2,403004,13,2084.0
1401,goa,2020,2,403001,13,2274.0
1402,goa,2020,2,403802,13,2471.0
1403,goa,2020,2,403706,12,2490.0
1404,goa,2020,2,403722,12,2505.0
1405,goa,2020,3,403722,59,15935.0
1406,goa,2020,3,403401,51,14463.0
1407,goa,2020,3,403001,40,10974.0
1408,goa,2020,3,403507,39,9306.0
1409,goa,2020,3,403601,39,11499.0
1410,goa,2020,3,403521,30,6878.0
1411,goa,2020,3,403602,26,7804.0
1412,goa,2020,3,403802,22,7126.0
1413,goa,2020,3,403710,22,7049.0
1414,goa,2020,3,403515,18,4236.0
1415,goa,2020,4,403722,42,34732.0
1416,goa,2020,4,403001,35,39539.0
1417,goa,2020,4,403802,34,22652.0
1418,goa,2020,4,403601,32,35110.0
1419,goa,2020,4,403401,31,40559.0
1420,goa,2020,4,403507,26,36224.0
1421,goa,2020,4,403516,21,20796.0
1422,goa,2020,4,403509,21,24208.0
1423,goa,2020,4,403521,16,10051.0
1424,goa,2020,4,403505,14,16737.0
1425,goa,2021,1,403601,64,59277.0
1426,goa,2021,1,403001,61,38372.0
1427,goa,2021,1,403507,49,67516.0
1428,goa,2021,1,403722,48,24971.0
1429,goa,2021,1,403401,46,36200.0
1430,goa,2021,1,403516,35,25012.0
1431,goa,2021,1,403802,30,21472.0
1432,goa,2021,1,403509,29,27152.0
1433,goa,2021,1,403707,27,29584.0
1434,goa,2021,1,403801,23,31877.0
1435,goa,2021,2,403601,77,73045.0
1436,goa,2021,2,403401,70,71540.0
1437,goa,2021,2,403802,45,64758.0
1438,goa,2021,2,403001,42,35277.0
1439,goa,2021,2,403507,41,32351.0
1440,goa,2021,2,403722,34,26192.0
1441,goa,2021,2,403005,32,29269.0
1442,goa,2021,2,403710,31,22519.0
1443,goa,2021,2,403602,29,29561.0
1444,goa,2021,2,403801,27,19593.0
1445,goa,2021,3,403601,86,65102.0
1446,goa,2021,3,403401,80,89579.0
1447,goa,2021,3,403507,67,107297.0
1448,goa,2021,3,403722,64,68391.0
1449,goa,2021,3,403001,61,53010.0
1450,goa,2021,3,403802,49,29680.0
1451,goa,2021,3,403703,45,48099.0
1452,goa,2021,3,403521,44,43980.0
1453,goa,2021,3,403602,32,21482.0
1454,goa,2021,3,403801,28,29648.0
1455,goa,2021,4,403001,146,139568.0
1456,goa,2021,4,403601,124,145790.0
1457,goa,2021,4,403401,116,160474.0
1458,goa,2021,4,403802,108,100303.0
1459,goa,2021,4,403722,101,101050.0
1460,goa,2021,4,403507,73,86071.0
1461,goa,2021,4,403521,62,76678.0
1462,goa,2021,4,403710,53,50539.0
1463,goa,2021,4,403005,51,50386.0
1464,goa,2021,4,403801,50,52381.0
1465,goa,2022,1,403601,223,260595.0
1466,goa,2022,1,403802,160,151665.0
1467,goa,2022,1,403401,159,226170.0
1468,goa,2022,1,403001,154,168984.0
1469,goa,2022,1,403507,132,174418.0
1470,goa,2022,1,403722,107,149976.0
1471,goa,2022,1,403801,89,89472.0
1472,goa,2022,1,403521,68,83359.0
1473,goa,2022,1,403516,63,88689.0
1474,goa,2022,1,403602,59,71594.0
1475,goa,2022,2,403001,257,321819.0
1476,goa,2022,2,403601,255,310957.0
1477,goa,2022,2,403401,239,259002.0
1478,goa,2022,2,403507,183,244914.0
1479,goa,2022,2,403802,168,184975.0
1480,goa,2022,2,403801,137,156676.0
1481,goa,2022,2,403722,127,158173.0
1482,goa,2022,2,403516,114,225662.0
1483,goa,2022,2,403521,105,136042.0
1484,goa,2022,2,403512,84,193606.0
1485,goa,2022,3,403601,261,313674.0
1486,goa,2022,3,403401,179,233899.0
1487,goa,2022,3,403001,177,195007.0
1488,goa,2022,3,403802,172,162127.0
1489,goa,2022,3,403507,162,229440.0
1490,goa,2022,3,403722,137,124075.0
1491,goa,2022,3,403521,97,95744.0
1492,goa,2022,3,403801,90,101543.0
1493,goa,2022,3,403516,87,138379.0
1494,goa,2022,3,403602,79,70585.0
1495,goa,2022,4,403401,270,429318.0
1496,goa,2022,4,403601,270,345017.0
1497,goa,2022,4,403001,257,309359.0
1498,goa,2022,4,403802,241,267682.0
1499,goa,2022,4,403507,215,294146.0
1500,goa,2022,4,403722,185,196731.0
1501,goa,2022,4,403521,142,208866.0
1502,goa,2022,4,403516,141,221272.0
1503,goa,2022,4,403801,113,137988.0
1504,goa,2022,4,403512,104,158913.0
1505,goa,2023,1,403601,355,406884.0
1506,goa,2023,1,403001,217,295645.0
1507,goa,2023,1,403401,215,342062.0
1508,goa,2023,1,403802,213,227616.0
1509,goa,2023,1,403722,204,220875.0
1510,goa,2023,1,403507,190,243917.0
1511,goa,2023,1,403801,135,178910.0
1512,goa,2023,1,403516,133,187933.0
1513,goa,2023,1,403521,124,160349.0
1514,goa,2023,1,403726,104,189820.0
1515,goa,2023,2,403601,383,445452.0
1516,goa,2023,2,403001,238,328923.0
1517,goa,2023,2,403401,237,368466.0
1518,goa,2023,2,403802,220,254921.0
1519,goa,2023,2,403507,195,301344.0
1520,goa,2023,2,403722,166,206974.0
1521,goa,2023,2,403801,156,176801.0
1522,goa,2023,2,403521,141,166139.0
1523,goa,2023,2,403516,123,207813.0
1524,goa,2023,2,403512,117,225847.0
1525,goa,2023,3,403601,274,338515.0
1526,goa,2023,3,403001,254,360654.0
1527,goa,2023,3,403401,228,348103.0
1528,goa,2023,3,403802,199,209792.0
1529,goa,2023,3,403507,180,234553.0
1530,goa,2023,3,403722,167,209962.0
1531,goa,2023,3,403801,135,152148.0
1532,goa,2023,3,403521,135,201218.0
1533,goa,2023,3,403516,125,177666.0
1534,goa,2023,3,403710,109,99582.0
1535,goa,2023,4,403601,362,571634.0
1536,goa,2023,4,403001,266,410804.0
1537,goa,2023,4,403401,262,427814.0
1538,goa,2023,4,403802,228,288842.0
1539,goa,2023,4,403507,224,299285.0
1540,goa,2023,4,403722,175,220652.0
1541,goa,2023,4,403801,157,205924.0
1542,goa,2023,4,403516,157,283705.0
1543,goa,2023,4,403521,154,224624.0
1544,goa,2023,4,403710,125,136818.0
1545,goa,2024,1,403601,402,475167.0
1546,goa,2024,1,403401,282,383351.0
1547,goa,2024,1,403001,266,395765.0
1548,goa,2024,1,403507,236,312632.0
1549,goa,2024,1,403722,227,297156.0
1550,goa,2024,1,403802,217,256084.0
1551,goa,2024,1,403516,173,277801.0
1552,goa,2024,1,403801,169,239617.0
1553,goa,2024,1,403521,140,184778.0
1554,goa,2024,1,403710,129,195662.0
1555,gujarat,2020,2,360311,177,24744.0
1556,gujarat,2020,2,382481,165,27390.0
1557,gujarat,2020,2,395006,129,21058.0
1558,gujarat,2020,2,380013,128,21249.0
1559,gujarat,2020,2,380015,120,19308.0
1560,gujarat,2020,2,394510,113,17771.0
1561,gujarat,2020,2,382350,112,19513.0
1562,gujarat,2020,2,395010,102,16507.0
1563,gujarat,2020,2,382345,101,17013.0
1564,gujarat,2020,2,395009,94,15175.0
1565,gujarat,2020,3,395006,266,58537.0
1566,gujarat,2020,3,395010,190,61647.0
1567,gujarat,2020,3,394210,183,36716.0
1568,gujarat,2020,3,389350,166,48132.0
1569,gujarat,2020,3,396191,151,37335.0
1570,gujarat,2020,3,384265,150,32273.0
1571,gujarat,2020,3,395004,140,30135.0
1572,gujarat,2020,3,382481,134,34445.0
1573,gujarat,2020,3,370511,124,31913.0
1574,gujarat,2020,3,380015,121,30494.0
1575,gujarat,2020,4,395006,195,149132.0
1576,gujarat,2020,4,395010,180,81134.0
1577,gujarat,2020,4,394210,153,105200.0
1578,gujarat,2020,4,382481,127,81596.0
1579,gujarat,2020,4,395012,115,64512.0
1580,gujarat,2020,4,396191,113,80206.0
1581,gujarat,2020,4,395004,102,60391.0
1582,gujarat,2020,4,393002,100,71521.0
1583,gujarat,2020,4,382350,99,61871.0
1584,gujarat,2020,4,389350,97,52075.0
1585,gujarat,2021,1,395010,242,133115.0
1586,gujarat,2021,1,395006,240,114498.0
1587,gujarat,2021,1,394210,191,117945.0
1588,gujarat,2021,1,396191,170,78361.0
1589,gujarat,2021,1,393001,166,88942.0
1590,gujarat,2021,1,395003,149,85087.0
1591,gujarat,2021,1,382345,143,116229.0
1592,gujarat,2021,1,395002,139,81620.0
1593,gujarat,2021,1,394230,137,90744.0
1594,gujarat,2021,1,382350,136,56925.0
1595,gujarat,2021,2,395006,294,114635.0
1596,gujarat,2021,2,394210,283,154102.0
1597,gujarat,2021,2,395010,266,171425.0
1598,gujarat,2021,2,396191,208,123514.0
1599,gujarat,2021,2,382350,169,79080.0
1600,gujarat,2021,2,392130,155,82823.0
1601,gujarat,2021,2,395012,149,69297.0
1602,gujarat,2021,2,382415,145,70366.0
1603,gujarat,2021,2,393001,142,95953.0
1604,gujarat,2021,2,385001,134,62872.0
1605,gujarat,2021,3,395010,383,263796.0
1606,gujarat,2021,3,394210,316,214199.0
1607,gujarat,2021,3,395006,302,131234.0
1608,gujarat,2021,3,395003,234,127836.0
1609,gujarat,2021,3,382350,186,121111.0
1610,gujarat,2021,3,394221,179,128167.0
1611,gujarat,2021,3,382415,176,132989.0
1612,gujarat,2021,3,395002,173,146101.0
1613,gujarat,2021,3,396191,171,170283.0
1614,gujarat,2021,3,395009,156,147974.0
1615,gujarat,2021,4,394210,374,399641.0
1616,gujarat,2021,4,396191,368,403351.0
1617,gujarat,2021,4,395010,326,374092.0
1618,gujarat,2021,4,395006,260,308398.0
1619,gujarat,2021,4,380008,203,181475.0
1620,gujarat,2021,4,382345,200,220890.0
1621,gujarat,2021,4,382350,196,258982.0
1622,gujarat,2021,4,382330,189,254861.0
1623,gujarat,2021,4,382415,187,181874.0
1624,gujarat,2021,4,382481,179,208446.0
1625,gujarat,2022,1,394210,582,603510.0
1626,gujarat,2022,1,395010,453,442586.0
1627,gujarat,2022,1,396191,322,394832.0
1628,gujarat,2022,1,382350,316,429910.0
1629,gujarat,2022,1,395006,316,381085.0
1630,gujarat,2022,1,382415,293,400080.0
1631,gujarat,2022,1,395003,271,307876.0
1632,gujarat,2022,1,380001,271,245454.0
1633,gujarat,2022,1,382330,262,363970.0
1634,gujarat,2022,1,380013,250,323052.0
1635,gujarat,2022,2,394210,676,652988.0
1636,gujarat,2022,2,395010,544,488709.0
1637,gujarat,2022,2,395006,497,432554.0
1638,gujarat,2022,2,395003,395,390059.0
1639,gujarat,2022,2,382415,369,407746.0
1640,gujarat,2022,2,396191,359,478286.0
1641,gujarat,2022,2,395002,352,340006.0
1642,gujarat,2022,2,395007,350,398670.0
1643,gujarat,2022,2,382350,315,320718.0
1644,gujarat,2022,2,394221,290,249427.0
1645,gujarat,2022,3,395010,807,684259.0
1646,gujarat,2022,3,394210,730,709066.0
1647,gujarat,2022,3,395006,687,601557.0
1648,gujarat,2022,3,382415,480,558917.0
1649,gujarat,2022,3,395003,477,440524.0
1650,gujarat,2022,3,395007,453,499763.0
1651,gujarat,2022,3,396191,430,508247.0
1652,gujarat,2022,3,382350,427,459141.0
1653,gujarat,2022,3,395002,408,363643.0
1654,gujarat,2022,3,382481,349,410861.0
1655,gujarat,2022,4,394210,773,769818.0
1656,gujarat,2022,4,395010,681,732250.0
1657,gujarat,2022,4,396191,597,842130.0
1658,gujarat,2022,4,395006,566,690879.0
1659,gujarat,2022,4,382415,477,535626.0
1660,gujarat,2022,4,395003,432,437321.0
1661,gujarat,2022,4,382350,420,632516.0
1662,gujarat,2022,4,382481,412,628046.0
1663,gujarat,2022,4,382330,391,538358.0
1664,gujarat,2022,4,380058,387,503890.0
1665,gujarat,2023,1,394210,1001,1073416.0
1666,gujarat,2023,1,395010,818,857535.0
1667,gujarat,2023,1,395006,618,670206.0
1668,gujarat,2023,1,395007,511,608545.0
1669,gujarat,2023,1,395003,493,516547.0
1670,gujarat,2023,1,394221,473,463064.0
1671,gujarat,2023,1,395002,452,449111.0
1672,gujarat,2023,1,396191,447,616275.0
1673,gujarat,2023,1,394230,410,409772.0
1674,gujarat,2023,1,382345,384,575965.0
1675,gujarat,2023,2,395010,685,714994.0
1676,gujarat,2023,2,394210,649,653790.0
1677,gujarat,2023,2,395006,590,564875.0
1678,gujarat,2023,2,396191,511,662391.0
1679,gujarat,2023,2,382350,440,532958.0
1680,gujarat,2023,2,382415,437,558684.0
1681,gujarat,2023,2,395003,435,466395.0
1682,gujarat,2023,2,382481,431,588420.0
1683,gujarat,2023,2,382330,429,596709.0
1684,gujarat,2023,2,395007,399,520101.0
1685,gujarat,2023,3,395006,1451,1257464.0
1686,gujarat,2023,3,395010,1354,1163669.0
1687,gujarat,2023,3,394210,1247,1192187.0
